id,label,abundance,abundance (log10),abundance (%),std,sem,med,prevalence
0,Acidobacteriota,0.004745873507724557,-2.323683841261814,0.4745873507724565,0.8065390389206399,0.10875370182230618,0.0461216623564801,0.9818181818181818
1,Actinomycetota,0.14471387502652924,-0.8394898271492939,14.471387502652945,13.203791801712052,1.7803989233415098,8.118483059059328,1.0
2,Aquificota,0.00010662119205179962,-3.972156466262146,0.010662119205180004,0.02174211864039856,0.00293170667940324,0.002181344896077092,0.6363636363636364
3,Armatimonadota,0.00020113101957798863,-3.696520944854964,0.020113101957798907,0.025571711051647985,0.0034480888147941677,0.004305612365718718,0.9090909090909091
4,Atribacterota,0.00016876440240980628,-3.7727191540809355,0.0168764402409807,0.04052611962365253,0.005464540855287086,0.0009681156489440561,0.6181818181818182
5,Bacillota,0.14941764933827334,-0.8255981002615517,14.941764933827361,25.53655997729567,3.4433490448954145,3.7507322483323327,1.0
6,Bacteroidota,0.05521624722808867,-1.2579331135156007,5.521624722808883,8.587750651105457,1.1579720615687834,1.1454959495116914,1.0
7,Balneolota,2.033344591336084e-05,-4.691789015147451,0.002033344591336091,0.007234784583536073,0.0009755381542342409,0.0,0.4909090909090909
8,Bdellovibrionota,0.0006405745183329299,-3.193430341300523,0.06405745183329321,0.11534467475519744,0.015553072771164302,0.02414910702088003,0.9636363636363636
9,Caldisericota,4.021236164196514e-05,-4.395640420357538,0.004021236164196527,0.01342847827163202,0.0018106956407649886,0.0,0.4909090909090909
10,Calditrichota,2.5801564959706068e-05,-4.588353951682018,0.002580156495970614,0.004400528248044977,0.000593367107919507,0.0003923545786798452,0.5818181818181818
11,Campylobacterota,0.005847604280521577,-2.2330220246618153,0.5847604280521599,1.2468835016237731,0.1681297370604867,0.02741812316520003,0.9454545454545454
12,Candidatus.Abawacabacteria,3.75688120695064e-06,-5.425172537164849,0.000375688120695065,0.0007991588792441768,0.00010775856129454054,0.0,0.4
13,Candidatus.Absconditabacteria,0.0001224992102149221,-3.9118667113027703,0.012249921021492262,0.03573549472608975,0.004818573125877124,0.00043027362175291354,0.5454545454545454
14,Candidatus.Adlerbacteria,1.0353443736928492e-05,-4.984915172217994,0.0010353443736928528,0.0019754629931646047,0.0002663713756585602,0.0,0.4727272727272727
15,Candidatus.Aenigmarchaeota,4.375884771379911e-06,-5.358934122646459,0.00043758847713799273,0.001756502201159117,0.00023684670848757173,0.0,0.12727272727272726
16,Candidatus.Altiarchaeota,1.1251963052820882e-05,-4.948771702562858,0.0011251963052820925,0.003280759902785389,0.00044237757504656574,0.0,0.2727272727272727
17,Candidatus.Amesbacteria,1.1621794944502468e-05,-4.934726791541945,0.0011621794944502498,0.0023240221992759636,0.0003133710894226752,0.0003444214064792552,0.5636363636363636
18,Candidatus.Aminicenantes,0.00016358243854177313,-3.7862633220203126,0.016358243854177345,0.022891175989502025,0.003086645540748827,0.0032944044540348266,0.8909090909090909
19,Candidatus.Andersenbacteria,4.986813239512264e-06,-5.302176896182688,0.0004986813239512279,0.0009376876321472457,0.00012643777452543123,0.0,0.43636363636363634
20,Candidatus.Azambacteria,1.565885431896305e-05,-4.805240016298129,0.0015658854318963092,0.002448448419600035,0.0003301487175485372,0.00019617728933992207,0.5454545454545454
